company,industry,rating,title,job_title,employee_status,location,date,pros,cons,advice,recommends
CMC GLOBAL,CNTT - Phần mềm,3.0,Môi trường gia công phần mềm,Tester,Nhân viên hiện tại,Hà Nội,01/12/2021,,Mức lương cao hơn mặt bằng chungChế độ phúc lợi ổnTrả lương OT đầy đủ theo quy định của công ty.,,Có
CMC GLOBAL,CNTT - Phần mềm,4.0,"Môi trường tốt. Đồng nghiệp thân thiện, giúp đỡ nhau(IT)",Nhân viên IT..,Nhân viên hiện tại,Hà Nội,14/08/2021,,"-Các anh quản lý, lãnh đạo thân thiện hòa đồng với các anh em ở dưới.-Môi trường thân thiện.-Các anh lãnh đạo làm việc rất tốt công tác cố vấn.-Làm việc rất ít khi OT nhiều. OT được trả tiền. Không khuyến khích OT.",,Có
CMC GLOBAL,CNTT - Phần mềm,4.0,Sếp tốt mọi người hòa đồng(IT),Nhân viên IT..,Nhân viên hiện tại,Hà Nội,14/06/2021,,"-Văn phòng đẹp-Chính sách OT tốt nếu không  muốn lấy tiền có thể quy đổi thành ngày nghĩ-Môi trường thoải mái-14 tháng lương và thưởng dịp lễ tết cao-Lương rõ ràng, 150% ngày thương, 200% ngày cuối tuần, 300% ngày lễ tết-Được cấp máy xịnh, 2 màn to + cấu hình khá. Chỗ để xe rộng rãi.",,Có
CMC GLOBAL,CNTT - Phần mềm,4.0,Sếp tốt mọi người hòa đồng,Tester,Nhân viên hiện tại,Hồ Chí Minh,01/06/2021,,Văn phòng đẹp mọi người khá là vui đặc biệt trưởng nhóm công nghệ của công ty rất quậy rất khùng dễ gần cực kỳchính sách OT tốt nếu không muốn lấy tiền có thể quy đổi thành ngày nghỉ,,Có
CMC GLOBAL,CNTT - Phần mềm,3.0,Công ty ổn. Đồng nghiệp thân thiện dễ mến. Chính sách tạm được,Tester,Nhân viên hiện tại,Hồ Chí Minh,01/10/2020,,Nhiều loại thưởng. Lương ở mặt bằng khá. Chế độ ổn định. Luôn trả lương đầy đủ,,Có
CMC GLOBAL,CNTT - Phần mềm,1.0,Đồng nghiệp thân thiện nhưng thiếu chính sách OT rõ ràng,Java Developer,Nhân viên hiện tại,Hà Nội,15/05/2020,,"Mình thấy môi trường trẻ là một điểm cộng, vì dễ hòa nhập, không khí thoải mái và thân thiện. Làm việc với đồng nghiệp cùng độ tuổi giúp mình cảm thấy dễ chia sẻ và hợp tác trong công việc hàng ngày, đặc biệt với người mới vào nghề.",,Có
CMC GLOBAL,CNTT - Phần mềm,1.0,Tăng ca nhiều nhưng không được đền đáp xứng đáng,Web Developer,Nhân viên hiện tại,Hà Nội,13/05/2020,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này.",,Có
CMC GLOBAL,CNTT - Phần mềm,4.0,Phù hợp để gắn bó lâu dài,Nhân viên,Nhân viên hiện tại,Hà Nội,04/02/2020,,"Môi trường làm việc phù hợp cho những ai có ý định gắn bó lâu dài. Thời gian OT ở mức chấp nhận được, tuy nhiên công ty nên lên kế hoạch và phân chia công việc tốt hơn để giảm bớt OT.",,Có
CMC GLOBAL,CNTT - Phần mềm,4.0,"Phù hợp gắn bó lâu dài, OT ở mức chấp nhận được",Nhân viên,Nhân viên hiện tại,Hà Nội,04/02/2020,,"Môi trường làm việc phù hợp cho những nhân viên có ý định gắn bó lâu dài. Thời gian OT ở mức hợp lý, tuy nhiên nếu có kế hoạch phân chia công việc rõ ràng hơn thì có thể giảm bớt OT trong tương lai.",,Có
CMC GLOBAL,CNTT - Phần mềm,4.0,"Nhìn chung là ổn, ít nhất là so với các công ty Việt Nam khác",Tester,Nhân viên hiện tại,Hà Nội,01/12/2019,,"Chế độ và lương ổn, công ty trẻ, văn hóa chung thì khá tốtNhóm sale không OT mấy, sale mà tự nghỉ việc mà làm thôi",,Có
CMC GLOBAL,CNTT - Phần mềm,4.0,"Môi trường tốt, không gian làm việc hiện đại(IT)",Nhân viên IT..,Nhân viên hiện tại,Hà Nội,14/03/2019,,"-Đồng nghiệp khá trẻ-Các loại thưởng 2/9, 30/4(500K), Tết dương là khá ổn so với các công ty khác-Văn phòng đẹp. Nhiểu bạn trẻ năng động.-Hoạt động của công ty công đoàn phong phú-Tính OT ON theo luật thành tiền cho nhân viên.-Đồng nghiệp vui vẻ, hòa đồng.-Bãi đậu xe tầng hầm, văn phòng đẹp",,Có
CMC GLOBAL,CNTT - Phần mềm,3.0,Đồng nghiệp vui vẻ tốt bụng,Tester,Nhân viên hiện tại,Hà Nội,01/03/2018,,"Đồng nghiệp vui vẻ, hòa đồng. Có thể rủ chơi game được, đặc biệt là thanh niên ngồi gần chuyên chơi Liên minh",,Có
Savvycom,CNTT - Phần mềm,3.0,môi trường trẻ trung năng động,Java Developer,Nhân viên cũ,Hà Nội,24/03/2026,,môi trường trẻ trung năng động,,
Savvycom,CNTT - Phần mềm,5.0,"Đánh giá về nhân sự công ty, môi trường làm việc và đãi ngộ dành cho nhân viên",Kế toán bán hàng,Nhân viên cũ,Hồ Chí Minh,20/03/2026,"Hướng dẫn nhiệt tình, rất tốt",,,Có
Savvycom,CNTT - Phần mềm,5.0,review công ty savvycom,PHP Developer,Nhân viên cũ,Hà Nội,16/03/2026,,,đãi ngộ tốt với nhân viên,Có
Savvycom,CNTT - Phần mềm,5.0,"ổn áp, tốt về tương lai",JavaScript Developer,Nhân viên cũ,Hồ Chí Minh,11/03/2026,"công việc ổn định, lương tốt",,,Có
Savvycom,CNTT - Phần mềm,3.0,"• The process of management comprises planning, organising, controlling and leading.",PHP Developer,Nhân viên cũ,Bình Dương,26/02/2026,"cty hoà đồng, thân thiện",,,Có
Savvycom,CNTT - Phần mềm,5.0,Môi trường làm việc ok,Java Developer,Nhân viên hiện tại,Hà Nội,03/02/2026,,"Đồng nghiệp thân thiện , văn phòng sạch đẹp",,
Savvycom,CNTT - Phần mềm,2.0,Công ty làm ăn vớ vẩn,Thực tập sinh vận hành,Nhân viên hiện tại,Hà Nội,18/12/2025,,,"Hiện tại chưa thấy nhiều điểm nổi bật, trong khi các hạn chế thì khá rõ. Ứng viên nên cân nhắc kỹ và tìm hiểu kỹ quy trình nhân sự trước khi ứng tuyển.",Có
Savvycom,CNTT - Phần mềm,1.0,"Đó là một trải nghiệm không như kỳ vọng, nhưng giúp mình rút ra nhiều bài học cho chặng đường sau này.",Java Developer,Nhân viên cũ,Hà Nội,17/12/2025,,"Theo trải nghiệm cá nhân, môi trường làm việc tại đây còn nhiều điểm chưa phù hợp, từ điều kiện làm việc đến định hướng cho thực tập sinh. Vì vậy, các bạn nên cân nhắc kỹ trước khi quyết định thực tập.",,Có
Savvycom,CNTT - Phần mềm,5.0,"Chế độ đãi ngộ tốt, cơ hội phát triển nhiều",Java Developer,Nhân viên cũ,Hà Nội,15/04/2025,,"Quan tâm tới đời sống nhân viên, nhiều chế độ ưu đãi, OT rõ ràng, chi trả lương OT không bao giờ chậm.",,
Savvycom,CNTT - Phần mềm,1.0,"Ứng viên bị bỏ rơi sau phỏng vấn, quy trình thiếu minh bạch",Java Developer,Nhân viên cũ,Hà Nội,01/04/2025,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này.",,Có
Savvycom,CNTT - Phần mềm,1.0,Công ty tệ nhất từng làm. Mọi người lúc pv vào cẩn thận đừng bị lừa vụ tính SANI nhé.,Nhân viên,Nhân viên cũ,Hà Nội,09/02/2025,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này.",,Có
Savvycom,CNTT - Phần mềm,3.0,"Môi trường tốt, văn phòng đẹp. Đồng nghiệp hỗ trợ nhiệt tình. (RV)",Nhân viên,Nhân viên hiện tại,Hà Nội,18/12/2024,,"Môi trường tốt, văn phòng đẹp. Đồng nghiệp hỗ trợ nhiệt tình. Không gian làm việc thoải mái",,Có
Savvycom,CNTT - Phần mềm,1.0,Công ty đi sai hướng layoff hàng loạt ép nhân viên tự nghỉ để đỡ phải bồi thường hợp đồn,Nhân viên,Nhân viên cũ,Hà Nội,05/12/2024,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này",,Có
Savvycom,CNTT - Phần mềm,1.0,"Process rất chán, OT không được tính công, thi thoảng đi làm vào ngày chủ nhật không lương (RW)",Điều phối dự án,Nhân viên hiện tại,Hà Nội,27/09/2024,,Không có,,Có
Savvycom,CNTT - Phần mềm,2.0,"Công ty không quý trọng nhân tài,  gắn bó chục năm mà còn phải chịu thua nghỉ (rw)",PHP Developer,Nhân viên cũ,Hà Nội,27/07/2024,,Không có,,Có
Savvycom,CNTT - Phần mềm,1.0,"Đi làm thì giờ giấc linh hoạt, miễn sao công việc mình làm hoàn thành đúng deadline. (rw)",PHP Developer,Nhân viên hiện tại,Hà Nội,16/07/2024,,"Không hiểu sao mọi người nghỉ việc lại hùa nhau vào đây nói xấu công ty nhỉ? Mọi người hành động như kiểu không yêu nữa thì quay ra nói xấu nyc vậy. Cá nhân mình thấy Savvycom ổn. Đi làm thì giờ giấc linh hoạt, ăn trưa thì toàn đi từ 11 rưỡi, chiều thì 5h 5 rưỡi đi đánh bóng bàn, quên logwork thì có PM nhắc log bù, miễn sao công việc mình làm hoàn thành đúng deadline.",,Có
Savvycom,CNTT - Phần mềm,5.0,Công ty rất tốt,Đại diện kinh doanh/ Sales Representative,Nhân viên hiện tại,Hà Nội,14/11/2023,,"Môi trường tốt, con người dễ thương, đồng nghiệp xinh đẹp",,Có
Savvycom,CNTT - Phần mềm,2.0,"Văn phòng đẹp nhưng phúc lợi lương thưởng của công ty cực thấp, layoff không có đền bù (CTT)",Nhân viên,Nhân viên hiện tại,Hà Nội,13/06/2024,,- Benefit của Savvycom là được ngủ trưa- Vă­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­n phòng đẹp có hẳn 2 cái pantry,,Có
Savvycom,CNTT - Phần mềm,5.0,"Bên dev đội quản lý dự án rất vui, môi trường làm việc thân thiện (RW)",Sales admin,Nhân viên hiện tại,Hà Nội,05/06/2024,,"Bên dev đội quản lý dự án rất vui, cứ chiều chiều lại rủ nhau ăn thịt xiên, chè, bánh,... Từ lúc vào công ty béo tốt hẳn ra :D",,Có
Savvycom,CNTT - Phần mềm,1.0,"Môi trường làm việc không công bằng, phúc lợi kém",Nhân viên,Nhân viên hiện tại,Hà Nội,22/05/2024,,"Không có  ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này.",,Có
Savvycom,CNTT - Phần mềm,1.0,"Công ty bắt làm việc không nghỉ nhưng xong dự án lại tạo áp lực để nhân viên nghỉ việc, phúc lợi công ty thấp (CTT)",Nhân viên,Nhân viên hiện tại,Hà Nội,14/05/2024,,Đồng nghiệp vui vẻ hòa đồng­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­­,,Có
Savvycom,CNTT - Phần mềm,2.0,"Công Ty Thiếu Minh Bạch, Đối Xử Không Công Bằng",Nhân viên,Nhân viên cũ,Hà Nội,23/04/2024,,"Văn phòng đẹp: Văn phòng công ty khá đẹp, có không gian tiện ích như 2 pantry giúp nhân viên thư giãn trong giờ nghỉ.tạo điều kiện cho nhân viên nghỉ ngơi, thậm chí có thể ngủ trưa tại văn phòng.",,Có
Savvycom,CNTT - Phần mềm,4.0,"Công ty không drama, đồng nghiệp vui vẻ hòa đồng, văn phòng đẹp sáng sủa, văn hóa ngủ trưa (CTT)",Nhân viên,Nhân viên hiện tại,Hà Nội,14/04/2024,,"lúc mới đọc review công ty hơi lo, nhưng mình thấy vào làm okela lắm mà, không có drama gì hết chơnn. Team vui hòa đồng, nhiều người trẻ nên giao tiếp với nhau không có khoảng cách. Bên dev đội quản lý dự án rất vui, cứ chiều chiều lại rủ nhau ăn thịt xiên, chè, bánh,... Từ lúc vào công ty béo tốt hẳn ra. Văn phòng đẹp, sáng sủa. Có tận 2 pantry lận nhưng ước gì pantry rộng hơn có chỗ ngồi ăn thì hay. À ở đây có văn hóa ngủ trưa nha =)) cứ trưa đến cty tắt đèn đi ngủ cực ấm cúng. Mấy công ty cũ mình làm hạn chế cho nhân viên ngủ trưa luôn hic hic",,Có
Savvycom,CNTT - Phần mềm,4.0,Học được khá nhiều thứ khi ở đây nên mình cảm thấy ổn và cũng muốn gắn bó thêm 1 thời gian nữa (RW),PHP Developer,Nhân viên hiện tại,Hà Nội,10/04/2024,,"Nay hơi rảnh nên cũng lên bình luận chút. Mình làm ở đây cũng dc 1 thời gian khơ khớ, không dám tự nhận là hiểu rõ cty nhưng mình cũng hiểu được mình đã nhận được những gì khi làm việc ở đây. Mình ko nghĩ SVC xấu như nhiều b review. Môi trường ở đây cũng ko hẳn là quá tốt, nhưng cũng ko xấu vì chẳng có chỗ nào là hoàn hảo cả. Quan trọng là mình học được khá nhiều thứ khi ở đây nên mình cảm thấy ổn và cũng muốn gắn bó thêm 1 tgian nữa. Những bạn nào ko còn ở SVC nữa thì mình nghĩ nên tập trung vào cty mới hơn là quay lại review cty cũ. Thoải mái tư tưởng lên và hết mình cống hiến cho tương lai các bạn ạ!",,Có
Savvycom,CNTT - Phần mềm,4.0,"Team vui hòa đồng, nhiều người trẻ nên giao tiếp với nhau không có khoảng cách (rw)",Treasury assistant,Nhân viên hiện tại,Hà Nội,06/04/2024,,"lúc mới đọc review công ty hơi lo, nhưng mình thấy vào làm okela lắm mà, không có drama gì hết chơnn. Team vui hòa đồng, nhiều người trẻ nên giao tiếp với nhau không có khoảng cách. Nhiều bác kêu sếp thế nọ thế kia nhưng làm sếp ko cứng thì sao công ty đi lên. Còn không làm gần các sếp to nên không rõ chứ tôi thấy team tôi vui là đủ rồi.",,Có
Savvycom,CNTT - Phần mềm,5.0,Nhiều hoạt động đào tạo và chia sẻ kiến ​​thức,iOS Developer,Nhân viên hiện tại,Hà Nội,16/01/2024,,Nhiều hoạt động đào tạo và chia sẻ kiến ​​thức,,Có
Savvycom,CNTT - Phần mềm,4.0,Đồng nghiệp tốt (GL),Nhân viên IT,Nhân viên cũ,Hà Nội,15/01/2024,,"Nhiều dự án phát triển nhanh. Đồng nghiệp đáng yêu, thân thiện",,Có
Savvycom,CNTT - Phần mềm,5.0,Tốt,Quản lý dự án,Nhân viên hiện tại,Hà Nội,20/11/2023,,Tôi thích môi trường làm việc. Các trường đại học rất tốt và tôi có thể học được nhiều điều từ họ,,Có
Savvycom,CNTT - Phần mềm,5.0,Nơi làm việc chuyên nghiệp,Nhân viên quan hệ khách hàng,Nhân viên hiện tại,Hà Nội,14/11/2023,,"Mọi người ở đây rất nhiệt tình hỗ trợ và có khả năng làm việc nhóm. Họ cũng có thể học hỏi thêm kiến ​​thức, kinh nghiệm lẫn nhau thông qua các buổi workshop nội bộ hàng tháng. HĐQT cũng tạo cơ hội cho chúng tôi được đào tạo ở các lớp/khóa học bên ngoài khác và mở rộng mạng lưới bằng cách tham dự các sự kiện.",,Có
Savvycom,CNTT - Phần mềm,4.0,Môi trường làm việc tốt,Key Account Manager,Nhân viên hiện tại,Hà Nội,14/11/2023,,"Văn hóa công ty tốt - Đồng nghiệp tốt, lãnh đạo bán hàng hỗ trợ",,Có
Savvycom,CNTT - Phần mềm,5.0,Tốt,Giám đốc kinh doanh,Nhân viên hiện tại,Hà Nội,14/11/2023,,"Môi trường trẻ, lực lượng lao động năng động cho con người.",,Có
Savvycom,CNTT - Phần mềm,1.0,"Công ty layoff hàng loạt, phúc lợi kém, văn hóa bất công",Nhân viên,Nhân viên cũ,Hà Nội,11/11/2023,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty Savvycom được đề cập trong reviews này.",,Có
Savvycom,CNTT - Phần mềm,1.0,"Văn phòng làm việc khang trang, hiện đại. (RV)",Lập trình viên (Developer),Nhân viên hiện tại,Hà Nội,09/11/2023,,"Văn phòng làm việc khang trang, hiện đại.",,Có
Savvycom,CNTT - Phần mềm,3.0,Có thể tốt cho giới trẻ,Kỹ sư phát triển phần mềm ERP (Software Developer),Nhân viên cũ,Hà Nội,08/11/2023,,Có thể tốt cho giới trẻ,,Có
Savvycom,CNTT - Phần mềm,4.0,Tốt,Kỹ sư phát triển phần mềm ERP (Software Developer),Nhân viên hiện tại,Hà Nội,08/11/2023,,Mức lương tốt cho những người bắt đầu sự nghiệp trong lĩnh vực công nghệ - Các dự án khác nhau để tham gia và học hỏi công nghệ mới,,Có
Savvycom,CNTT - Phần mềm,5.0,Môi trường làm việc tốt cho lập trình viên,Kỹ sư phát triển phần mềm ERP (Software Developer),Nhân viên hiện tại,Hà Nội,08/11/2023,,Môi trường làm việc tốt cho lập trình viên,,Có
Savvycom,CNTT - Phần mềm,5.0,Công ty tuyệt vời,Kỹ sư phát triển phần mềm ERP (Software Developer),Nhân viên cũ,Hà Nội,08/11/2023,,"Hầu hết các đồng nghiệp đều còn trẻ. Môi trường làm việc năng động, linh hoạt và thuận tiện.",,Có
Savvycom,CNTT - Phần mềm,5.0,Savvycom là công ty yêu thích của tôi,Tester,Nhân viên cũ,Hà Nội,25/10/2023,,"Lợi ích lớn, có nhiều hoạt động teambuilding, Member thân thiện và làm việc hiệu quả",,Có
Savvycom,CNTT - Phần mềm,4.0,Công ty tốt nói chung,Kỹ sư phần mềm Junior (Software Engineer),Nhân viên hiện tại,Hà Nội,19/10/2023,,"Công ty tốt, có phúc lợi OT. Trả lương tốt",,Có
Savvycom,CNTT - Phần mềm,4.0,Môi trường tốt đẹp.,Marketing Executive,Nhân viên cũ,Hà Nội,19/10/2023,,"Môi trường thân thiện, văn hóa làm việc cởi mở, vui vẻ",,Có
Savvycom,CNTT - Phần mềm,3.0,"Sếp và nhân viên hoà đồng. Có vài CLB, thi thoảng workshop khá hay (RV)",Lập trình viên,Nhân viên cũ,Hà Nội,12/09/2023,,"Sếp và nhân viên hoà đồng.Có vài CLB, thi thoảng workshop khá hay.Đi team building rất vui.",,Có
Savvycom,CNTT - Phần mềm,1.0,Công ty mới thay đổi lại hệ thống. (RV),Lập trình viên (Developer),Nhân viên hiện tại,Hà Nội,30/08/2023,,Công ty mới thay đổi lại hệ thống.,,Có
Savvycom,CNTT - Phần mềm,5.0,Tự hào vì là một thành viên trong Savvycom (RV),Nhân viên,Nhân viên hiện tại,Hà Nội,30/07/2023,,"Đãi ngộ thì là đãi ngộ chung áp dụng tất cả nhân viên công ty nhưng năng lực và con người không đáp ứng được, không còn phù hợp trong thời điểm hiện tại thì bị layoff thôi.Với thời kì khó khăn như năm nay, dự kiến năm sau mới có nhiều dự án về.Vẫn tự hào vì là một thành viên trong Savvycom - Respect!",,Có
Savvycom,CNTT - Phần mềm,1.0,"Đồng nghiệp thân thiện, vui vẻ. (RV)",Nhân viên,Nhân viên hiện tại,Hà Nội,30/07/2023,,"Đồng nghiệp thân thiện, vui vẻ.",,Có
Savvycom,CNTT - Phần mềm,1.0,"Bắt đóng quỹ mà không được hưởng phúc lợi, rất là đáng ngờ (rw)",Web Developer,Nhân viên hiện tại,Hà Nội,27/06/2023,,Không có,,Có
Savvycom,CNTT - Phần mềm,2.0,"Môi trường làm việc thân thiện, thoải mái, mỗi ngày đi làm vui vẻ hơn. (RV)",Nhân viên,Nhân viên hiện tại,Hà Nội,30/05/2023,,"Môi trường làm việc thân thiện, thoải mái, mỗi ngày đi làm vui vẻ hơn.",,Có
Savvycom,CNTT - Phần mềm,1.0,"Thiếu lộ trình sự nghiệp, áp lực cao dù lương tốt",Web Developer,Nhân viên hiện tại,Hà Nội,27/05/2023,,"Không có ưu điểm nào về lương, phúc lợi, chế độ làm việc, môi trường làm việc, văn hóa công ty... được đề cập trong reviews này.",,Có
Savvycom,CNTT - Phần mềm,2.0,Môi trường làm việc thân thiện (RV),Nhân viên,Nhân viên hiện tại,Hà Nội,12/05/2023,,Môi trường làm việc thân thiện.Quy trình phỏng vấn OK.,,Có
Savvycom,CNTT - Phần mềm,2.0,Văn phòng làm việc đẹp (RV),Lập trình viên,Nhân viên hiện tại,Hà Nội,01/04/2023,,Văn phòng làm việc đẹp.Môi trường làm việc trẻ trung.,,Có
Savvycom,CNTT - Phần mềm,3.0,"Manager/leader cấp thấp rất ổn và tốt. Đồng nghiệp thân thiện, vui vẻ. (RV)",Nhân viên,Nhân viên cũ,Hà Nội,30/01/2023,,"Manager/leader cấp thấp rất ổn và tốt.Đồng nghiệp thân thiện, vui vẻ.",,Có
Savvycom,CNTT - Phần mềm,3.0,Công việc đơn giản (RV),Nhân viên,Nhân viên hiện tại,Hà Nội,30/11/2022,,Công việc đơn giản.,,Có
Savvycom,CNTT - Phần mềm,2.0,Văn phòng làm việc đẹp và hiện đại (RV),Lập trình viên,Nhân viên cũ,Hà Nội,30/11/2021,,Văn phòng làm việc đẹp và hiện đại.,,Có
Techcombank,Ngân hàng,5.0,Lương - môi trường - đồnv nghiệp,Tester,Nhân viên cũ,Hà Nội,26/02/2026,,,"Tốt , lương khá là oke cho các bạn",
Savvycom,CNTT - Phần mềm,4.0,"Môi trường hòa đồng, anh em đồng nghiệp như gia đình. (RV)",Tester,Nhân viên cũ,Hà Nội,30/11/2020,,"Môi trường hòa đồng, anh em đồng nghiệp như gia đình.Ít OT.Review lương thỏa đáng với công sức cống hiến bỏ ra.Công ty chú trọng tiếng Anh nên ai có tiếng Anh là rất lợi thế.",,Có
Savvycom,CNTT - Phần mềm,4.0,Tốt,Nhân viên Content Marketing,Nhân viên hiện tại,Hà Nội,29/11/2020,,Headhunter hỗ trợ và đồng nghiệp tốt,,Có
Savvycom,CNTT - Phần mềm,3.0,"Môi trường làm việc thân thiện, thoải mái, mỗi ngày đi làm vui vẻ hơn (rv)",Nhân viên Telesale,Nhân viên hiện tại,Hà Nội,20/10/2020,,"- Môi trường làm việc thân thiện, thoải mái, mỗi ngày đi làm vui vẻ hơn",,Có
Savvycom,CNTT - Phần mềm,3.0,"Lương hơi thấp nhưng công việc cũng đơn giản do chỉ làm outsource là chính, ít senior nên cũng không học hỏi được gì mấy(rv)",Nhân viên,Nhân viên cũ,Hà Nội,09/02/2020,,"- Lương hơi thấp nhưng công việc cũng đơn giản do chỉ làm outsource là chính, ít senior nên cũng không học hỏi được gì mấy- Sếp, nhân viên hoà đồng- Có vài clb, thi thoảng workshop khá hay- Đi team building cùng ae vui",,Có
Savvycom,CNTT - Phần mềm,3.0,Công ty chỉ kí hợp đồng 6 tháng 1 với những mem không quá nổi bật để hết hợp đồng cho out luôn(rv),Lập trình viên,Nhân viên hiện tại,Hà Nội,27/01/2020,,"- Lương ok, đồng nghiệp ok-  Môi trường làm việc thoải mái, vui vẻ.",,Có
Techcombank,Ngân hàng,5.0,"Cty top VN, có rất nhiều hoạt động sự nghiệp , học tập, hoạt động ngoại khoá khá ổn và năng động. Thích hợp cho genz",Thực tập sinh System Admin,Nhân viên cũ,Hồ Chí Minh,26/03/2026,,Lương thưởng ổn định top trong ngành,,Có
Techcombank,Ngân hàng,4.0,Review môi trường làm việc,Trưởng nhóm Telemarketing,Nhân viên hiện tại,Hà Nội,26/03/2026,,Học hỏi nhiều hệ thống lớn,,
Techcombank,Ngân hàng,5.0,đánh giá công ty sau khi thực tập trong thời gian ngắn,Thực Tập Sinh Marketing,Nhân viên hiện tại,Hà Nội,24/03/2026,công ty có phúc lợi tốt,,,
Techcombank,Ngân hàng,5.0,Review công việc tại Techcombank  (Chi nhánh TP Hồ Chí Minh).,Kiểm toán độc lập,Nhân viên cũ,Hồ Chí Minh,24/03/2026,"Đồng nghiệp rất thân thiện, chính sách đãi ngộ tốt cho nhân viên.",,,Có
Techcombank,Ngân hàng,3.0,"Công ty áp lực, canh tranh nhiều, phúc lợi tốt, môi trường toxic",Data Analyst,Nhân viên cũ,Hà Nội,24/03/2026,,,Lương cao so với mặt bằng thị trường,Có
Techcombank,Ngân hàng,5.0,Môi trường làm việc tốt,Tester,Nhân viên cũ,Hồ Chí Minh,21/03/2026,Môi trường tốt làm việc tốt,,,Có
Techcombank,Ngân hàng,2.0,Lương cao nhưng thời gian làm không ổn định,Nhân viên tư vấn tài chính,Nhân viên cũ,Cần Thơ,13/03/2026,,"Lương cao, môi trường làm việc tốt, nhân viên và sếp hoà hợp",,
Techcombank,Ngân hàng,5.0,môi trường thân thiện,Java Developer,Nhân viên hiện tại,Hà Nội,10/03/2026,môi trường trẻsếp nhiệt tình,,,Có
Techcombank,Ngân hàng,5.0,Ok vua của các ngân hàng,Intern PHP Developer,Nhân viên hiện tại,Hà Nội,10/03/2026,"lương ok, đã ngộ tốt",,,Có
Techcombank,Ngân hàng,4.0,Môi trường làm việc năng động,Intern Laravel Developer,Nhân viên hiện tại,Hồ Chí Minh,10/03/2026,"Tốt, năng động, cởi mở",,,
Techcombank,Ngân hàng,5.0,"Công ty khá là tốt, đã từng làm việc và cảm thấy vậy",Intern Laravel Developer,Nhân viên cũ,Hồ Chí Minh,10/03/2026,Công ty khá là tốt,,,Có
Techcombank,Ngân hàng,5.0,Chế độ lương thưởng okeee,JavaScript Developer,Nhân viên hiện tại,Hồ Chí Minh,07/03/2026,Hơi áp lực chút thôi,,,Có
Techcombank,Ngân hàng,5.0,Review ngân hàng techcombank,Web Developer,Nhân viên cũ,Hồ Chí Minh,07/03/2026,,,"Lương cao , thưởng tốt , môi trường hòa đồng, team thân thiện, không toxic",Có
Techcombank,Ngân hàng,5.0,Tốt và môi trường làm việc rất trẻ trung năng động,Intern PHP Developer,Nhân viên cũ,Hồ Chí Minh,07/03/2026,Tốt và môi trường làm việc rất trẻ trung năng động,,,
Techcombank,Ngân hàng,4.0,Cũng ok tại công ty này techvom,Thực tập sinh System Admin,Nhân viên cũ,Hồ Chí Minh,07/03/2026,Cũng bình thường làm viec oke nha techcom,,,
Techcombank,Ngân hàng,5.0,"Môi trường ổn, nhiều cơ hội phát triển và mức thu nhập tiềm năng",Nhân viên quan hệ khách hàng,Nhân viên hiện tại,Hồ Chí Minh,06/03/2026,,"Môi trường chuyên nghiệp, nhiều cơ hội nâng cao năng lực và thu nhập",,
Techcombank,Ngân hàng,5.0,Môi trường lý tưởng để thực tập,Web Developer,Nhân viên hiện tại,Hà Nội,04/03/2026,,"Đi làm thoải mái, lương cao",,Có
Techcombank,Ngân hàng,5.0,Môi trường tốt để các bạn sinh viên cọ sát và phát triển bản thân. Highly recommend,Thực Tập Sinh Tuyển Dụng,Nhân viên cũ,Hà Nội,02/03/2026,Môi trường và đồng nghiệp tuyệt vời,,,
Techcombank,Ngân hàng,3.0,"Thu nhập ổn, công việc ít định hướng",Senior Data Analyst,Nhân viên cũ,Hà Nội,05/02/2026,,Thu nhập khá so với mặt bằng,,Có
Techcombank,Ngân hàng,5.0,môi trường phúc lợi đồng nghiệp lương thưởng đều ổn,Middle Business Analyst,Nhân viên cũ,Hà Nội,05/02/2026,môi trường phúc lợi đồng nghiệp lương thưởng đều ổn,,,
Techcombank,Ngân hàng,5.0,Techinify nó kém chất lượng,PHP Developer,Nhân viên hiện tại,Hải Phòng,03/02/2026,,,Mọi thứ quá tốt không có điều gì để phàn nàn,Có
Techcombank,Ngân hàng,5.0,đánh giá công ty theo ý kiến cá nhân,Intern Laravel Developer,Nhân viên cũ,Hà Nội,30/01/2026,"Khá là ổn, tốt tốt tốt",,,Có
